treatment	query_seq	tag_length	what_id	what_description	what_e_value	what_definition	what_def	gene_length	protein_id	kid	pathway	path_class	who_db	who_db	who_id	who_e_value	phylum	family	trophic_state	genus_sp
plusFe	lcl|FLDA00M02H9DDE	278	lcl|tps:THAPSDRAFT_267952*	K13525 transitional endoplasmic reticulum ATPase	4.38E-42	NA	K13525 transitional endoplasmic reticulum ATPase	811	NA	K13525	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1524_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.88E-54	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01CFLHR	280	lcl|pti:PHATRDRAFT_10781*	putative phosphatidylinositol-4-phosphate 5-kinase	9.08E-31	NA	putative phosphatidylinositol-4-phosphate 5-kinase	160	NA	K13712	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|11934_0_CFAS1475.g1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	3.25E-54	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02HDE39	239	lcl|tps:THAPSDRAFT_8387*	coronin like protein	9.22E-24	NA	coronin like protein	449	NA	K13882	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|302_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.06E-31	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02F8KU0	231	lcl|tps:THAPSDRAFT_8387*	coronin like protein	6.65E-22	NA	coronin like protein	449	NA	K13882	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|302_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.93E-30	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01B7ZZF	256	lcl|bfo:BRAFLDRAFT_104920	NA	5.42E-28	NA	lcl|bfo:BRAFLDRAFT_104920	376	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|8857_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.18E-37	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02F32K5	258	lcl|bfo:BRAFLDRAFT_287050	NA	1.27E-22	NA	lcl|bfo:BRAFLDRAFT_287050	253	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|8811_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.24E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DD05T	221	lcl|bmy:Bm1_21725	actin 2	3.00E-27	NA	actin 2	376	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3499_0_CFAP772.b1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.07E-35	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DRKQ9	252	lcl|bmy:Bm1_30260	Tubulin alpha chain	6.72E-35	NA	Tubulin alpha chain	389	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7692_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.41E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FT1UI	263	lcl|bmy:Bm1_52705	60S ribosomal protein L37a	7.63E-26	NA	60S ribosomal protein L37a	145	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|6864_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.83E-35	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01CLMOW	253	lcl|cim:CIMG_05824	NA	4.09E-24	NA	lcl|cim:CIMG_05824	162	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|4978_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.32E-37	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02G8FVI	211	lcl|cin:100176014	similar to peptidase D	6.32E-25	NA	similar to peptidase D	499	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|2844_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	6.75E-27	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01CD7YA	253	lcl|cre:CHLREDRAFT_186023*	TUA2; alpha tubulin 2	3.79E-38	NA	TUA2; alpha tubulin 2	451	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1197_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.56E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DBNA7	238	lcl|dvi:Dvir_GJ23573	GJ23573 gene product from transcript GJ23573-RA	1.74E-30	NA	GJ23573 gene product from transcript GJ23573-RA	446	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|11635_0_CFAP2386.b1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.23E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FT0RI	241	lcl|isc:IscW_ISCW014868	"phosphoglucose isomerase, putative (EC:5.3.1.9)"	5.04E-22	NA	"phosphoglucose isomerase, putative (EC:5.3.1.9)"	543	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7780_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.12E-29	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GL4TZ	271	lcl|lth:KLTH0H08448g	KLTH0H08448p	7.32E-21	NA	KLTH0H08448p	641	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|79_10_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.32E-28	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02HCY04	275	lcl|mbr:MONBRDRAFT_33649*	NA	2.86E-25	NA	lcl|mbr:MONBRDRAFT_33649*	383	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1336_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.31E-51	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02IPHCT	271	lcl|mbr:MONBRDRAFT_33649*	NA	1.21E-23	NA	lcl|mbr:MONBRDRAFT_33649*	383	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1336_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.47E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FU3VE	279	lcl|nve:NEMVE_v1g235000	NA	9.41E-24	NA	lcl|nve:NEMVE_v1g235000	451	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7692_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.67E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FMLZ2	261	lcl|olu:OSTLU_26788	NA	4.92E-41	NA	lcl|olu:OSTLU_26788	447	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1197_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	8.63E-53	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01B1FPI	269	lcl|pti:PHATR_18533	NA	3.81E-26	NA	lcl|pti:PHATR_18533	172	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7504_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	3.12E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DR7XP	265	lcl|pti:PHATR_44229	NA	1.75E-22	NA	lcl|pti:PHATR_44229	818	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1077_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.79E-37	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02G0RTP	252	lcl|pti:PHATRDRAFT_10054	NA	1.55E-23	NA	lcl|pti:PHATRDRAFT_10054	259	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7387_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.89E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GQ4M3	278	lcl|pti:PHATRDRAFT_10830	NA	1.20E-23	NA	lcl|pti:PHATRDRAFT_10830	183	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1090_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.89E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FOTKW	265	lcl|pti:PHATRDRAFT_11022	NA	3.41E-26	NA	lcl|pti:PHATRDRAFT_11022	366	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|6821_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.00E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DLY2S	294	lcl|pti:PHATRDRAFT_12544	NA	3.43E-23	NA	lcl|pti:PHATRDRAFT_12544	258	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|2284_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	3.83E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02F3AKI	251	lcl|pti:PHATRDRAFT_12925	NA	5.51E-29	NA	lcl|pti:PHATRDRAFT_12925	255	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|2827_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.79E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FXPAX	223	lcl|pti:PHATRDRAFT_13167	NA	1.94E-26	NA	lcl|pti:PHATRDRAFT_13167	222	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|6790_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.31E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01BXQY6	251	lcl|pti:PHATRDRAFT_13167	NA	7.96E-28	NA	lcl|pti:PHATRDRAFT_13167	222	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|6790_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.64E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02IAPWH	253	lcl|pti:PHATRDRAFT_15180	NA	2.88E-22	NA	lcl|pti:PHATRDRAFT_15180	309	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1718_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.16E-31	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02G78GK	266	lcl|pti:PHATRDRAFT_17029*	RNA polymerase	4.31E-29	NA	RNA polymerase	329	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|561_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.10E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DWUQM	258	lcl|pti:PHATRDRAFT_17238	anthranilate synthase	2.01E-23	NA	anthranilate synthase	958	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|5380_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.60E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02HFJFJ	279	lcl|pti:PHATRDRAFT_18103	NA	8.29E-26	NA	lcl|pti:PHATRDRAFT_18103	214	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1299_0_CCCI12195.b6_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	8.35E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01EJ0WY	256	lcl|pti:PHATRDRAFT_18239	NA	1.26E-33	NA	lcl|pti:PHATRDRAFT_18239	1058	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1548_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	3.45E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02HIPEQ	254	lcl|pti:PHATRDRAFT_20508	ELO6b_2; elongase delta 6 elongase	5.87E-31	NA	ELO6b_2; elongase delta 6 elongase	278	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|10393_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	3.30E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01ELXKZ	251	lcl|pti:PHATRDRAFT_22622	NA	2.55E-34	NA	lcl|pti:PHATRDRAFT_22622	693	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|582_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.64E-46	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FJMKF	240	lcl|pti:PHATRDRAFT_23582*	ran binding protein 4-like protein	9.22E-24	NA	ran binding protein 4-like protein	764	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|4996_2_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.91E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FJSVX	246	lcl|pti:PHATRDRAFT_23582*	ran binding protein 4-like protein	8.58E-22	NA	ran binding protein 4-like protein	764	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|4996_2_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.73E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FS152	255	lcl|pti:PHATRDRAFT_23639*	precursor of phosphorylase udp-glucose diphosphorylase (EC:2.7.7.9)	1.45E-29	NA	precursor of phosphorylase udp-glucose diphosphorylase (EC:2.7.7.9)	712	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|4796_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.69E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02H04VI	281	lcl|pti:PHATRDRAFT_24069*	"Protein yrdA, putative"	5.73E-26	NA	"Protein yrdA, putative"	201	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|4201_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.95E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GOX1E	262	lcl|pti:PHATRDRAFT_27278*	Lhcx1; protein fucoxanthin chlorophyll a/c protein	1.30E-22	NA	Lhcx1; protein fucoxanthin chlorophyll a/c protein	209	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|480_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.29E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DEXUI	261	lcl|pti:PHATRDRAFT_31322*	EF containing protein	1.94E-26	NA	EF containing protein	557	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3129_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	6.25E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02HOR2T	242	lcl|pti:PHATRDRAFT_31697	NA	1.09E-24	NA	lcl|pti:PHATRDRAFT_31697	325	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|6183_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.00E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GDWGZ	249	lcl|pti:PHATRDRAFT_3171*	"mitochondrial import inner membrane translocase subunit TIM50, putative"	2.65E-31	NA	"mitochondrial import inner membrane translocase subunit TIM50, putative"	220	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|5268_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.19E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GNUUJ	230	lcl|pti:PHATRDRAFT_3171*	"mitochondrial import inner membrane translocase subunit TIM50, putative"	2.96E-22	NA	"mitochondrial import inner membrane translocase subunit TIM50, putative"	220	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|5268_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.06E-31	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02IJZ3G	209	lcl|pti:PHATRDRAFT_32014	NA	3.26E-21	NA	lcl|pti:PHATRDRAFT_32014	467	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1834_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.79E-33	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02IKF03	270	lcl|pti:PHATRDRAFT_34165	NA	7.87E-23	NA	lcl|pti:PHATRDRAFT_34165	295	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3354_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.15E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FP5X4	274	lcl|pti:PHATRDRAFT_34270	NA	1.02E-22	NA	lcl|pti:PHATRDRAFT_34270	211	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|7314_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.06E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02GP3J3	267	lcl|pti:PHATRDRAFT_35965	NA	3.29E-21	NA	lcl|pti:PHATRDRAFT_35965	339	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3808_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.13E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01BX51S	270	lcl|pti:PHATRDRAFT_37067	NA	5.07E-30	NA	lcl|pti:PHATRDRAFT_37067	363	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3711_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	5.13E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01E281G	250	lcl|pti:PHATRDRAFT_38005	NA	1.90E-21	NA	lcl|pti:PHATRDRAFT_38005	1005	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|8487_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.53E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02F7YCR	238	lcl|pti:PHATRDRAFT_42728*	cbbx protein	1.07E-25	NA	cbbx protein	505	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3131_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.35E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02FNT4I	246	lcl|pti:PHATRDRAFT_42728*	cbbx protein	6.54E-22	NA	cbbx protein	505	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3131_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.35E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01EJ8ZW	260	lcl|pti:PHATRDRAFT_43106	NA	3.21E-21	NA	lcl|pti:PHATRDRAFT_43106	520	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|1213_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.10E-29	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M02G2TQ4	243	lcl|pti:PHATRDRAFT_43131	NA	1.47E-21	NA	lcl|pti:PHATRDRAFT_43131	298	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|3546_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.35E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01D7HII	278	lcl|pti:PHATRDRAFT_43556	NA	9.45E-35	NA	lcl|pti:PHATRDRAFT_43556	249	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|5796_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.00E-50	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01BYVG8	280	lcl|pti:PHATRDRAFT_43556	NA	1.96E-42	NA	lcl|pti:PHATRDRAFT_43556	249	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|5796_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	1.44E-57	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01DW7WR	277	lcl|pti:PHATRDRAFT_44305*	transmembrane protein	9.49E-21	NA	transmembrane protein	291	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|2864_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	4.64E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
plusFe	lcl|FLDA00M01A9LKB	243	lcl|pti:PHATRDRAFT_44351	NA	4.41E-26	NA	lcl|pti:PHATRDRAFT_44351	510	NA	NA	NA	NA	Pseudo-nitzschia_multiseries.ESTs.clusters_na	Pseudo-nitzschia_multiseries.ESTs.clusters_na	lcl|10407_1_CCCI_CCOA_CCOB_CCOC_CFAP_CFAS	2.49E-35	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia multiseries
